Date,Region,Season,Temperature_C,Is_Festival,Base_Demand,City_Proxy,Latitude,Longitude,Served_Population_M,Urbanisation,Elevation_m,Coastal,Area_k_km2,Climate_Zone,Humidity_pct,Rainfall_mm,Heat_Index_C,Wind_Speed_kmph,UV_Index,Extreme_Weather_Flag,Temp_Anomaly_C,Drought_Index,Air_Quality_Index,Water_Stress_Index,Political_Stability_Index,Plastic_Ban_Active,Economic_Index,Consumer_Confidence,Tourism_Index,Election_Period,Water_Tax_Rate,Govt_Subsidy_Active,Target_Demand
2021-09-01,South_Zone,Autumn,21.1,0,12493,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,73.9,0.0,21.1,11.4,5.9,0,-0.159,0.425,139.0,0.51,81.0,0,97.53,44.9,66.0,0,4.0,0,12693
2021-09-02,South_Zone,Autumn,27.0,0,15574,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,68.6,0.0,28.7,6.1,6.3,0,0.066,0.333,133.0,0.477,82.3,0,99.97,47.2,57.8,0,4.0,0,15007
2021-09-03,South_Zone,Autumn,20.7,0,12160,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,68.8,0.0,20.7,5.2,6.4,0,0.022,0.411,106.0,0.471,76.0,0,97.65,55.8,57.6,0,4.0,0,11803
2021-09-04,South_Zone,Autumn,23.7,0,13279,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,66.9,0.0,23.7,10.2,5.8,0,-0.026,0.297,139.0,0.527,81.5,0,98.34,55.0,53.3,0,4.0,0,13358
2021-09-05,South_Zone,Autumn,21.5,0,12383,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,74.5,0.0,21.5,10.4,6.0,0,-0.059,0.34,113.0,0.451,81.6,0,96.87,48.9,55.5,0,4.0,0,12085
2021-09-06,South_Zone,Autumn,22.6,0,12724,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,77.4,0.0,22.6,4.7,6.7,0,0.018,0.46,125.0,0.521,79.5,0,99.52,49.7,67.3,0,4.0,0,12846
2021-09-07,South_Zone,Autumn,20.7,0,13417,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,72.9,3.2,20.7,3.0,6.3,0,0.021,0.401,122.0,0.518,76.1,0,97.86,54.0,63.1,0,4.0,0,13570
2021-09-08,South_Zone,Autumn,23.8,0,14346,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,72.1,0.0,23.8,10.0,6.2,0,0.048,0.396,141.0,0.496,79.8,0,97.7,53.6,66.4,0,4.0,0,14643
2021-09-09,South_Zone,Autumn,19.1,0,12771,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,77.4,0.0,19.1,1.4,5.7,0,-0.111,0.439,127.0,0.478,77.1,0,98.01,49.4,55.8,0,4.0,0,12781
2021-09-10,South_Zone,Autumn,30.2,0,15258,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,63.0,0.0,33.9,1.2,6.2,0,-0.176,0.417,95.0,0.519,77.9,0,100.64,57.2,61.8,0,4.0,0,15154
2021-09-11,South_Zone,Autumn,26.5,0,15271,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,73.8,0.0,26.5,5.5,6.5,0,-0.091,0.364,158.0,0.488,83.5,0,98.56,54.7,65.2,0,4.0,0,14973
2021-09-12,South_Zone,Autumn,26.6,0,14782,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,74.1,0.0,26.6,6.3,7.8,0,-0.135,0.436,135.0,0.553,80.3,0,97.95,57.5,62.9,0,4.0,0,14663
2021-09-13,South_Zone,Autumn,25.7,0,14983,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,83.6,0.0,25.7,2.8,6.9,0,-0.14,0.279,110.0,0.505,79.8,0,95.21,50.9,67.9,0,4.0,0,15148
2021-09-14,South_Zone,Autumn,25.9,0,13582,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,68.6,0.0,25.9,6.7,5.7,0,0.157,0.34,100.0,0.563,76.5,0,99.44,56.0,62.0,0,4.0,0,13828
2021-09-15,South_Zone,Autumn,18.9,0,11476,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,72.4,3.7,18.9,6.8,6.6,0,-0.227,0.374,137.0,0.517,79.9,0,97.38,51.0,60.0,0,4.0,0,11449
2021-09-16,South_Zone,Autumn,23.2,0,14272,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,75.9,0.0,23.2,4.6,6.0,0,0.047,0.413,102.0,0.541,79.5,0,97.21,54.0,48.2,0,4.0,0,13862
2021-09-17,South_Zone,Autumn,20.7,0,13910,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,77.7,0.0,20.7,12.1,6.3,0,0.091,0.361,134.0,0.499,77.1,0,97.29,53.3,62.1,0,4.0,0,14033
2021-09-18,South_Zone,Autumn,22.5,0,13229,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,69.8,0.0,22.5,7.3,6.0,0,0.099,0.273,139.0,0.54,83.3,0,99.51,56.2,63.0,0,4.0,0,13256
2021-09-19,South_Zone,Autumn,21.5,0,11865,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,71.1,0.0,21.5,9.4,7.5,0,0.028,0.265,108.0,0.487,83.1,0,98.0,54.3,65.7,0,4.0,0,11638
2021-09-20,South_Zone,Autumn,24.7,0,15542,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,73.9,0.0,24.7,1.6,5.8,0,0.132,0.376,107.0,0.511,77.7,0,96.51,44.0,56.0,0,4.0,0,15403
2021-09-21,South_Zone,Autumn,23.8,0,12472,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,67.6,0.0,23.8,1.6,6.6,0,0.178,0.351,112.0,0.524,81.2,0,97.82,49.6,59.8,0,4.0,0,12528
2021-09-22,South_Zone,Autumn,26.3,0,13285,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,68.2,0.0,26.3,7.4,6.2,0,-0.03,0.325,102.0,0.482,74.4,0,97.19,52.2,52.0,0,4.0,0,12976
2021-09-23,South_Zone,Autumn,20.4,0,12902,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,74.2,0.0,20.4,11.6,6.7,0,0.045,0.315,124.0,0.484,81.0,0,98.38,54.2,51.9,0,4.0,0,12506
2021-09-24,South_Zone,Autumn,24.4,0,13285,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,76.3,0.0,24.4,3.0,6.6,0,0.128,0.388,127.0,0.533,82.3,0,97.63,55.4,62.6,0,4.0,0,13351
2021-09-25,South_Zone,Autumn,23.2,0,14364,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,69.1,0.0,23.2,6.4,7.2,0,-0.086,0.458,133.0,0.556,76.6,0,96.44,53.8,66.3,0,4.0,0,14566
2021-09-26,South_Zone,Autumn,26.6,0,15640,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,60.8,0.0,26.6,2.3,7.0,0,-0.024,0.388,105.0,0.535,80.0,0,97.92,49.3,66.5,0,4.0,0,15286
2021-09-27,South_Zone,Autumn,29.7,0,16079,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,58.6,0.0,32.0,3.8,6.3,0,-0.063,0.459,135.0,0.532,80.4,0,97.95,55.9,62.2,0,4.0,0,16166
2021-09-28,South_Zone,Autumn,23.3,0,14524,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,65.7,0.0,23.3,6.6,8.2,0,0.046,0.358,102.0,0.518,88.7,0,96.75,48.5,70.2,0,4.0,0,14387
2021-09-29,South_Zone,Autumn,25.4,0,14755,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,64.2,0.0,25.4,4.5,6.9,0,-0.19,0.407,135.0,0.551,87.7,0,96.04,56.5,58.0,0,4.0,0,14851
2021-09-30,South_Zone,Autumn,24.5,0,13403,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,70.5,0.0,24.5,2.1,6.1,0,0.144,0.461,93.0,0.502,81.0,0,98.28,57.6,64.5,0,4.0,0,13130
2021-10-01,South_Zone,Autumn,20.9,1,16651,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,67.5,0.5,20.9,2.0,6.4,0,0.053,0.371,148.0,0.513,78.0,0,97.72,52.0,65.4,0,4.0,0,16351
2021-10-02,South_Zone,Autumn,28.5,0,15618,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,65.4,0.0,31.0,1.0,7.1,0,0.059,0.382,111.0,0.428,80.7,0,97.79,49.5,44.3,0,4.0,0,14694
2021-10-03,South_Zone,Autumn,25.3,0,15982,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,66.9,0.0,25.3,7.4,6.9,0,-0.236,0.358,131.0,0.532,83.4,0,98.75,49.7,57.6,0,4.0,0,16049
2021-10-04,South_Zone,Autumn,24.8,0,13199,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,68.9,0.1,24.8,7.8,6.8,0,-0.104,0.416,132.0,0.501,75.0,0,96.06,47.0,59.4,0,4.0,0,12839
2021-10-05,South_Zone,Autumn,23.8,0,14311,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,78.3,0.0,23.8,7.8,7.0,0,0.149,0.434,97.0,0.506,73.7,0,98.07,48.5,61.2,0,4.0,0,14044
2021-10-06,South_Zone,Autumn,22.8,0,15199,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,75.6,0.7,22.8,3.3,6.9,0,-0.018,0.401,135.0,0.517,76.6,0,98.67,51.7,59.1,0,4.0,0,15175
2021-10-07,South_Zone,Autumn,19.8,0,13460,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,74.2,0.0,19.8,9.0,5.7,0,-0.172,0.366,110.0,0.53,82.3,0,97.83,49.9,61.8,0,4.0,0,13430
2021-10-08,South_Zone,Autumn,27.2,0,14435,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,67.4,0.0,29.0,8.1,7.9,0,0.022,0.29,114.0,0.564,82.5,0,96.6,45.2,68.7,0,4.0,0,14620
2021-10-09,South_Zone,Autumn,17.5,0,12113,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,73.3,0.0,17.5,6.0,7.3,0,0.068,0.377,108.0,0.468,81.3,0,97.36,50.0,63.7,0,4.0,0,12176
2021-10-10,South_Zone,Autumn,22.2,0,14393,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,74.3,0.0,22.2,5.5,6.8,0,0.053,0.368,149.0,0.487,83.3,0,97.57,52.4,56.2,0,4.0,0,14495
2021-10-11,South_Zone,Autumn,23.8,0,13267,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,74.6,0.0,23.8,4.1,6.5,0,-0.015,0.394,99.0,0.525,79.5,0,96.45,50.2,47.4,0,4.0,0,13421
2021-10-12,South_Zone,Autumn,22.6,0,14103,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,67.9,0.0,22.6,6.6,6.4,0,0.114,0.387,128.0,0.495,79.2,0,98.41,48.8,54.6,0,4.0,0,14215
2021-10-13,South_Zone,Autumn,25.5,0,14732,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,70.9,0.0,25.5,10.9,6.3,0,-0.07,0.474,109.0,0.564,81.2,0,98.05,42.7,66.7,0,4.0,0,15027
2021-10-14,South_Zone,Autumn,18.4,1,15786,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,64.8,0.0,18.4,9.4,6.1,0,0.054,0.338,140.0,0.499,85.1,0,97.41,56.5,69.5,0,4.0,0,15840
2021-10-15,South_Zone,Autumn,25.0,0,15817,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,72.1,0.0,25.0,5.2,5.2,0,0.014,0.285,162.0,0.518,81.2,0,99.05,52.5,63.4,0,4.0,0,15914
2021-10-16,South_Zone,Autumn,16.5,0,11607,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,79.9,0.0,16.5,7.6,7.0,0,-0.013,0.311,109.0,0.49,79.7,0,97.55,53.3,63.2,0,4.0,0,11173
2021-10-17,South_Zone,Autumn,24.5,0,14163,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,69.9,0.0,24.5,2.7,7.2,0,-0.038,0.342,123.0,0.522,81.2,0,99.56,53.5,59.7,0,4.0,0,14112
2021-10-18,South_Zone,Autumn,23.0,0,13879,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,81.3,0.3,23.0,8.2,5.4,0,-0.034,0.445,113.0,0.503,84.3,0,97.82,54.1,59.6,0,4.0,0,13497
2021-10-19,South_Zone,Autumn,24.8,1,16974,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,66.7,4.5,24.8,3.5,7.0,0,0.003,0.302,139.0,0.554,78.9,0,97.14,52.8,68.7,0,4.0,0,16847
2021-10-20,South_Zone,Autumn,22.2,0,13739,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,73.8,1.1,22.2,8.1,6.4,0,-0.029,0.31,116.0,0.447,78.7,0,97.18,52.3,71.1,0,4.0,0,13343
2021-10-21,South_Zone,Autumn,17.4,0,13276,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,75.4,0.0,17.4,14.9,6.0,0,0.073,0.405,136.0,0.5,78.6,0,98.21,55.3,55.2,0,4.0,0,13276
2021-10-22,South_Zone,Autumn,25.3,0,15276,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,70.3,0.0,25.3,4.3,6.8,0,-0.054,0.431,113.0,0.485,82.4,0,97.06,55.7,65.6,0,4.0,0,15421
2021-10-23,South_Zone,Autumn,22.6,0,13420,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,71.9,0.0,22.6,14.8,5.3,0,0.157,0.287,160.0,0.516,77.7,0,98.29,57.8,64.2,0,4.0,0,13614
2021-10-24,South_Zone,Autumn,29.2,0,14615,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,69.0,0.0,33.0,7.5,6.7,0,-0.058,0.274,81.0,0.505,81.9,0,97.76,48.8,63.1,0,4.0,0,14296
2021-10-25,South_Zone,Autumn,23.5,0,13332,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,76.1,0.0,23.5,3.8,6.5,0,0.092,0.333,127.0,0.467,75.6,0,97.75,53.1,59.4,0,4.0,0,13050
2021-10-26,South_Zone,Autumn,25.0,0,13971,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,77.9,0.4,25.0,3.6,6.5,0,0.096,0.419,120.0,0.555,79.2,0,98.14,45.8,52.6,0,4.0,0,14190
2021-10-27,South_Zone,Autumn,20.4,1,16366,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,73.7,0.0,20.4,13.1,5.4,0,0.017,0.389,119.0,0.496,79.8,0,99.21,50.8,66.3,0,4.0,0,16291
2021-10-28,South_Zone,Autumn,19.5,0,13121,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,78.4,1.5,19.5,7.5,6.5,0,0.008,0.335,125.0,0.515,85.4,0,97.67,51.3,56.1,0,4.0,0,12872
2021-10-29,South_Zone,Autumn,25.1,1,17560,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,67.4,0.0,25.1,4.3,7.1,0,-0.073,0.424,121.0,0.545,82.9,0,98.42,55.3,73.8,0,4.0,0,18030
2021-10-30,South_Zone,Autumn,24.7,0,14723,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,75.0,0.0,24.7,5.4,6.7,0,-0.052,0.387,124.0,0.509,78.9,0,98.69,52.0,64.5,0,4.0,0,14872
2021-10-31,South_Zone,Autumn,28.4,0,14649,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,65.2,0.0,30.7,7.3,6.5,0,0.022,0.374,127.0,0.541,78.4,0,97.06,54.5,61.6,0,4.0,0,14868
2021-11-01,South_Zone,Autumn,21.8,0,14904,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,78.4,0.0,21.8,6.0,8.0,0,-0.005,0.283,151.0,0.486,78.0,0,98.81,51.1,61.3,0,4.0,0,14877
2021-11-02,South_Zone,Autumn,23.1,0,13995,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,83.2,0.0,23.1,7.0,5.9,0,0.118,0.334,70.0,0.514,76.6,0,99.12,50.3,65.2,0,4.0,0,13925
2021-11-03,South_Zone,Autumn,27.6,0,15012,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,68.8,0.0,29.8,11.3,7.1,0,-0.045,0.497,153.0,0.536,84.8,0,99.28,49.5,49.6,0,4.0,0,15339
2021-11-04,South_Zone,Autumn,26.2,0,14378,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,59.3,0.0,26.2,2.6,6.7,0,-0.039,0.36,166.0,0.454,77.7,0,97.23,54.7,49.0,0,4.0,0,14273
2021-11-05,South_Zone,Autumn,23.8,0,14932,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,69.0,0.0,23.8,7.9,7.6,0,-0.166,0.323,88.0,0.497,85.2,0,97.32,50.4,52.3,0,4.0,0,14710
2021-11-06,South_Zone,Autumn,26.0,0,13093,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,76.6,0.0,26.0,5.8,6.8,0,0.064,0.357,121.0,0.483,80.3,0,98.32,42.6,64.6,0,4.0,0,13226
2021-11-07,South_Zone,Autumn,23.7,0,14264,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,74.5,1.1,23.7,4.5,6.8,0,0.055,0.387,145.0,0.559,79.8,0,98.29,54.9,50.0,0,4.0,0,14206
2021-11-08,South_Zone,Autumn,27.9,0,14037,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,70.5,2.9,30.5,9.2,6.9,0,0.098,0.433,137.0,0.487,80.3,0,98.44,48.7,60.0,0,4.0,0,13821
2021-11-09,South_Zone,Autumn,23.6,0,14366,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,76.9,1.7,23.6,1.6,5.8,0,0.103,0.417,150.0,0.561,83.6,0,98.08,53.0,55.4,0,4.0,0,14421
2021-11-10,South_Zone,Autumn,24.2,0,13785,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,73.9,0.0,24.2,1.0,5.9,0,0.079,0.339,127.0,0.499,77.4,0,98.65,47.9,60.8,0,4.0,0,14116
2021-11-11,South_Zone,Autumn,21.8,1,17241,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,79.0,0.0,21.8,6.7,6.2,0,0.083,0.456,83.0,0.546,81.5,0,95.93,51.4,71.3,0,4.0,0,17723
2021-11-12,South_Zone,Autumn,25.3,0,13411,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,75.4,0.0,25.3,5.6,7.1,0,0.061,0.429,143.0,0.486,79.9,0,99.16,41.2,61.3,0,4.0,0,13498
2021-11-13,South_Zone,Autumn,25.4,0,12842,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,78.4,0.0,25.4,1.9,6.7,0,0.076,0.353,131.0,0.499,81.2,0,100.0,52.9,58.0,0,4.0,0,12618
2021-11-14,South_Zone,Autumn,23.0,0,13483,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,74.0,0.0,23.0,1.0,6.3,0,-0.184,0.372,146.0,0.493,79.4,0,98.0,48.7,63.5,0,4.0,0,13213
2021-11-15,South_Zone,Autumn,25.2,0,14492,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,75.4,2.0,25.2,11.8,7.3,0,-0.11,0.416,92.0,0.587,78.9,0,98.78,47.4,67.3,0,4.0,0,14668
2021-11-16,South_Zone,Autumn,21.5,0,13189,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,71.6,0.0,21.5,7.4,5.1,0,-0.126,0.444,98.0,0.51,81.6,0,100.28,56.2,66.3,0,4.0,0,13196
2021-11-17,South_Zone,Autumn,27.1,0,16110,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,66.7,0.0,28.7,6.1,5.8,0,0.127,0.289,120.0,0.527,75.9,0,98.66,52.0,58.2,0,4.0,0,16010
2021-11-18,South_Zone,Autumn,22.9,1,16813,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,80.8,0.0,22.9,12.6,4.9,0,-0.078,0.384,144.0,0.551,84.2,0,98.96,51.6,67.7,0,4.0,0,17022
2021-11-19,South_Zone,Autumn,23.6,0,14487,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,72.9,0.0,23.6,9.1,7.2,0,-0.062,0.378,149.0,0.549,80.3,0,100.52,50.3,61.0,0,4.0,0,14271
2021-11-20,South_Zone,Autumn,24.3,0,13646,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,75.4,0.0,24.3,11.3,6.4,0,0.001,0.346,107.0,0.489,78.4,0,100.74,56.9,69.9,0,4.0,0,13540
2021-11-21,South_Zone,Autumn,24.2,0,13725,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,72.1,0.0,24.2,2.5,7.0,0,-0.124,0.345,113.0,0.56,81.1,0,97.67,50.3,59.7,0,4.0,0,13659
2021-11-22,South_Zone,Autumn,22.0,0,14296,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,69.9,0.0,22.0,2.3,6.3,0,0.038,0.443,172.0,0.591,77.9,0,98.34,58.3,64.2,0,4.0,0,14603
2021-11-23,South_Zone,Autumn,18.8,1,17397,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,74.8,0.0,18.8,7.9,6.8,0,-0.213,0.412,110.0,0.534,80.2,0,99.68,57.8,75.9,0,4.0,0,17826
2021-11-24,South_Zone,Autumn,18.8,0,12972,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,81.9,0.0,18.8,7.2,6.1,0,-0.118,0.506,132.0,0.533,80.3,0,99.31,58.4,63.9,0,4.0,0,12935
2021-11-25,South_Zone,Autumn,25.4,0,14140,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,73.5,0.0,25.4,9.7,6.8,0,0.02,0.346,112.0,0.481,83.8,0,99.54,56.7,66.4,0,4.0,0,13870
2021-11-26,South_Zone,Autumn,22.1,0,13583,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,64.2,0.0,22.1,1.1,6.5,0,-0.124,0.388,129.0,0.531,80.8,0,96.25,49.1,53.4,0,4.0,0,13290
2021-11-27,South_Zone,Autumn,25.3,0,14700,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,69.7,0.0,25.3,8.1,6.7,0,0.13,0.399,104.0,0.522,76.6,0,96.94,52.0,55.2,0,4.0,0,14795
2021-11-28,South_Zone,Autumn,25.9,1,17537,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,79.4,0.0,25.9,9.0,7.6,0,0.005,0.434,105.0,0.534,81.7,0,100.71,52.5,72.2,0,4.0,0,17715
2021-11-29,South_Zone,Autumn,23.7,0,13199,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,70.7,0.0,23.7,8.8,5.5,0,0.113,0.462,113.0,0.495,82.2,0,99.73,56.2,66.2,0,4.0,0,13327
2021-11-30,South_Zone,Autumn,26.0,0,13887,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,61.4,0.0,26.0,4.8,6.5,0,0.036,0.386,110.0,0.517,75.2,0,99.34,52.7,66.1,0,4.0,0,14051
2021-12-01,South_Zone,Winter,6.3,0,9269,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,93.7,0.0,6.3,7.6,3.2,0,-0.001,0.354,145.0,0.543,76.4,0,97.77,51.1,71.8,0,4.0,0,9523
2021-12-02,South_Zone,Winter,11.9,0,9666,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,84.3,0.0,11.9,3.7,3.4,0,-0.1,0.377,159.0,0.539,86.0,0,98.63,59.1,77.0,0,4.0,0,9633
2021-12-03,South_Zone,Winter,11.3,0,10909,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,80.9,0.2,11.3,5.1,3.1,0,0.093,0.429,184.0,0.515,79.0,0,99.64,51.5,69.9,0,4.0,0,11233
2021-12-04,South_Zone,Winter,19.0,0,12997,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,74.7,0.0,19.0,2.9,3.4,0,0.044,0.487,139.0,0.538,79.1,0,97.72,49.6,67.9,0,4.0,0,13281
2021-12-05,South_Zone,Winter,13.2,0,11659,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,85.5,0.0,13.2,3.7,4.3,0,0.208,0.333,132.0,0.459,79.9,0,98.43,50.8,65.4,0,4.0,0,11872
2021-12-06,South_Zone,Winter,13.6,0,10850,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,77.1,0.0,13.6,5.3,3.4,0,0.083,0.35,150.0,0.488,78.1,0,99.54,57.1,71.3,0,4.0,0,11126
2021-12-07,South_Zone,Winter,11.5,0,9482,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,86.8,3.0,11.5,4.5,4.8,0,-0.04,0.465,135.0,0.526,74.7,0,99.79,53.7,70.3,0,4.0,0,9644
2021-12-08,South_Zone,Winter,13.8,0,11584,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,82.4,0.0,13.8,3.7,3.8,0,0.029,0.342,121.0,0.525,76.6,0,98.71,54.3,77.0,0,4.0,0,11585
2021-12-09,South_Zone,Winter,14.7,0,11344,Chennai,13.08,80.27,29.2,0.9,6,1,0.43,Tropical_Wet_Dry,80.4,0.0,14.7,2.1,3.3,0,0.042,0.352,169.0,0.487,78.1,0,100.24,54.0,74.8,0,4.0,0,11549
