Date,Region,Humidity_pct,Rainfall_mm,Heat_Index_C,Wind_Speed_kmph,UV_Index,Extreme_Weather_Flag
2023-10-30,North_Zone,52.8,0.0,26.0,5.2,5.5,0
2023-10-31,North_Zone,58.5,0.0,24.3,4.5,7.4,0
2023-11-01,North_Zone,62.8,0.0,22.5,4.0,4.8,0
2023-11-02,North_Zone,55.8,0.0,26.1,4.5,6.7,0
2023-11-03,North_Zone,70.3,0.0,20.7,11.0,6.1,0
2023-11-04,North_Zone,52.5,0.0,28.3,8.1,6.7,0
2023-11-05,North_Zone,61.3,0.0,18.8,5.0,5.5,0
2023-11-06,North_Zone,51.0,0.0,26.6,8.9,6.8,0
2023-11-07,North_Zone,53.4,4.8,26.4,1.2,6.7,0
2023-11-08,North_Zone,55.2,0.0,29.5,10.1,8.3,0
2023-11-09,North_Zone,60.7,0.0,24.3,9.9,6.5,0
2023-11-10,North_Zone,57.4,0.0,25.4,12.7,7.3,0
2023-11-11,North_Zone,61.7,0.0,26.0,9.0,5.7,0
2023-11-12,North_Zone,54.4,0.0,27.6,7.3,7.2,0
2023-11-13,North_Zone,51.3,0.0,31.3,9.9,6.9,0
2023-11-14,North_Zone,68.2,0.0,29.0,4.1,6.8,0
2023-11-15,North_Zone,58.2,0.0,24.7,4.8,6.7,0
2023-11-16,North_Zone,53.8,0.0,22.7,5.8,7.4,0
2023-11-17,North_Zone,54.1,0.0,22.3,10.1,6.5,0
2023-11-18,North_Zone,50.0,1.8,27.6,3.4,6.1,0
2023-11-19,North_Zone,61.3,0.0,24.0,3.1,6.1,0
2023-11-20,North_Zone,53.9,0.0,25.4,6.7,7.0,0
2023-11-21,North_Zone,57.8,0.0,23.1,8.2,6.7,0
2023-11-22,North_Zone,56.4,0.0,23.8,3.9,5.5,0
2023-11-23,North_Zone,58.6,0.1,27.6,8.0,6.9,0
2023-11-24,North_Zone,49.1,0.0,30.2,10.1,6.1,0
2023-11-25,North_Zone,50.3,1.8,25.5,9.6,6.8,0
2023-11-26,North_Zone,59.5,0.0,21.0,7.1,5.8,0
2023-11-27,North_Zone,60.4,0.0,22.6,5.7,6.2,0
2023-11-28,North_Zone,57.6,0.0,25.1,11.2,6.2,0
2023-11-29,North_Zone,51.3,0.0,26.1,6.0,7.5,0
2023-11-30,North_Zone,59.9,0.0,24.2,8.8,6.7,0
2023-12-01,North_Zone,62.1,0.0,11.9,11.9,4.1,0
2023-12-02,North_Zone,64.2,2.2,10.4,8.5,5.0,0
2023-12-03,North_Zone,60.4,0.0,13.1,3.0,3.4,0
2023-12-04,North_Zone,71.5,0.0,13.4,2.3,4.3,0
2023-12-05,North_Zone,69.1,0.0,11.7,5.1,2.9,0
2023-12-06,North_Zone,67.3,0.0,14.5,8.1,4.2,0
2023-12-07,North_Zone,69.9,0.0,15.5,7.3,3.0,0
2023-12-08,North_Zone,76.0,0.0,18.4,12.6,3.7,0
2023-12-09,North_Zone,56.1,0.0,13.9,7.3,3.8,0
2023-12-10,North_Zone,61.0,0.0,13.8,5.0,3.9,0
2023-12-11,North_Zone,62.7,0.0,12.1,2.6,2.6,0
2023-12-12,North_Zone,59.1,0.0,16.0,9.5,3.0,0
2023-12-13,North_Zone,58.6,0.0,15.1,6.0,3.9,0
2023-12-14,North_Zone,62.9,0.0,14.3,1.5,3.2,0
2023-12-15,North_Zone,56.3,0.0,17.7,6.1,2.8,0
2023-12-16,North_Zone,69.0,1.8,9.5,3.0,3.2,0
2023-12-17,North_Zone,67.0,0.0,10.5,4.7,3.2,0
2023-12-18,North_Zone,66.6,0.0,14.7,6.0,3.6,0
2023-12-19,North_Zone,68.2,0.0,12.2,3.3,3.7,0
2023-12-20,North_Zone,66.7,0.0,15.6,4.5,3.8,0
2023-12-21,North_Zone,63.5,0.0,12.8,3.8,2.9,0
2023-12-22,North_Zone,75.6,0.0,13.4,3.8,3.2,0
2023-12-23,North_Zone,62.2,0.0,20.0,3.0,4.3,0
2023-12-24,North_Zone,57.0,0.3,11.1,4.6,3.0,0
2023-12-25,North_Zone,57.5,0.0,17.4,3.3,3.4,0
2023-12-26,North_Zone,53.8,0.3,17.5,7.8,2.7,0
2023-12-27,North_Zone,66.1,0.0,11.6,6.6,3.3,0
2023-12-28,North_Zone,61.5,0.0,18.1,9.6,3.9,0
2023-12-29,North_Zone,60.6,0.0,16.7,11.7,2.4,0
2023-12-30,North_Zone,73.3,0.0,16.2,8.0,2.9,0
2023-12-31,North_Zone,64.9,5.5,18.1,7.3,2.8,0
2021-01-01,South_Zone,83.1,0.0,14.3,8.2,3.9,0
2021-01-02,South_Zone,77.1,0.0,10.4,7.4,2.1,0
2021-01-03,South_Zone,73.0,0.0,16.7,6.2,3.5,0
2021-01-04,South_Zone,77.1,0.0,18.4,5.9,4.1,0
2021-01-05,South_Zone,78.8,0.0,16.7,2.9,3.7,0
2021-01-06,South_Zone,69.8,0.0,14.9,8.5,3.2,0
2021-01-07,South_Zone,77.7,0.0,15.7,5.9,3.7,0
2021-01-08,South_Zone,79.3,1.9,14.6,10.3,4.1,0
2021-01-09,South_Zone,78.7,0.0,13.7,8.7,3.4,0
2021-01-10,South_Zone,71.8,0.0,20.2,4.1,2.4,0
2021-01-11,South_Zone,78.6,0.0,11.1,9.7,4.0,0
2021-01-12,South_Zone,79.0,0.0,13.5,1.0,3.7,0
2021-01-13,South_Zone,78.9,0.0,15.9,11.8,3.5,0
2021-01-14,South_Zone,83.5,0.0,12.6,2.0,2.2,0
2021-01-15,South_Zone,86.0,5.0,12.3,7.5,3.2,0
2021-01-16,South_Zone,77.6,0.0,14.8,7.3,3.0,0
2021-01-17,South_Zone,75.5,0.5,17.0,9.4,2.9,0
2021-01-18,South_Zone,82.2,0.0,13.3,5.0,3.3,0
2021-01-19,South_Zone,81.2,0.0,16.5,1.0,3.3,0
2021-01-20,South_Zone,76.7,0.0,15.2,5.0,3.2,0
2021-01-21,South_Zone,82.1,0.0,16.4,5.3,4.0,0
2021-01-22,South_Zone,82.3,0.0,17.6,1.0,3.8,0
2021-01-23,South_Zone,86.8,0.0,12.7,6.1,3.1,0
2021-01-24,South_Zone,86.7,0.0,17.0,2.8,3.2,0
2021-01-25,South_Zone,72.7,0.0,18.2,7.9,3.4,0
2021-01-26,South_Zone,80.5,2.9,12.6,5.3,3.2,0
2021-01-27,South_Zone,78.5,0.0,15.9,11.9,3.9,0
2021-01-28,South_Zone,78.9,3.1,14.3,5.2,2.8,0
2021-01-29,South_Zone,78.2,0.0,11.0,7.3,4.2,0
2021-01-30,South_Zone,72.7,0.0,13.2,5.4,3.8,0
2021-01-31,South_Zone,75.9,0.0,21.0,1.1,2.2,0
2021-02-01,South_Zone,76.1,0.0,13.4,5.4,3.5,0
2021-02-02,South_Zone,80.1,4.2,13.8,8.3,4.1,0
2021-02-03,South_Zone,75.0,0.0,15.1,7.8,3.7,0
2021-02-04,South_Zone,73.5,0.0,15.0,5.1,3.3,0
2021-02-05,South_Zone,81.1,0.0,13.5,1.6,3.4,0
2021-02-06,South_Zone,82.0,0.0,11.2,7.9,3.4,0
2021-02-07,South_Zone,82.4,0.0,14.2,7.3,3.9,0
2021-02-08,South_Zone,88.5,0.0,17.4,8.5,2.8,0
2021-02-09,South_Zone,79.4,0.0,16.7,5.2,3.2,0
2021-02-10,South_Zone,82.0,0.0,14.0,1.0,4.4,0
2021-02-11,South_Zone,75.6,0.0,11.7,7.6,3.4,0
2021-02-12,South_Zone,67.3,0.1,23.8,6.0,4.9,0
2021-02-13,South_Zone,89.4,0.0,10.9,10.2,5.1,0
2021-02-14,South_Zone,73.5,0.0,16.4,6.1,3.3,0
2021-02-15,South_Zone,72.8,0.0,16.6,5.9,2.9,0
2021-02-16,South_Zone,79.0,0.0,14.6,7.3,3.3,0
2021-02-17,South_Zone,78.4,7.8,15.3,4.2,4.2,0
2021-02-18,South_Zone,74.9,0.0,14.3,4.1,4.2,0
2021-02-19,South_Zone,77.2,2.3,15.5,5.7,4.9,0
2021-02-20,South_Zone,84.5,0.0,16.1,3.2,3.5,0
2021-02-21,South_Zone,73.3,0.0,17.8,5.3,3.9,0
2021-02-22,South_Zone,71.3,0.0,16.3,11.8,3.1,0
2021-02-23,South_Zone,80.0,0.0,21.2,9.1,2.3,0
2021-02-24,South_Zone,80.6,0.0,16.4,6.9,3.5,0
2021-02-25,South_Zone,74.9,0.0,16.7,10.7,2.9,0
2021-02-26,South_Zone,71.9,0.0,13.7,3.5,3.8,0
2021-02-27,South_Zone,73.5,0.0,17.9,13.5,2.5,0
2021-02-28,South_Zone,80.9,0.0,11.3,4.6,2.9,0
2021-03-01,South_Zone,50.5,0.4,34.9,12.0,9.5,0
2021-03-02,South_Zone,37.6,0.0,37.2,12.0,9.7,0
2021-03-03,South_Zone,45.9,0.0,29.8,1.0,9.2,0
2021-03-04,South_Zone,46.1,1.5,40.3,10.4,10.6,0
2021-03-05,South_Zone,34.9,0.0,27.9,5.1,10.1,0
2021-03-06,South_Zone,45.6,0.0,49.7,4.3,9.3,0
2021-03-07,South_Zone,43.4,0.0,24.5,7.6,9.9,0
2021-03-08,South_Zone,43.3,0.0,43.1,3.0,10.7,0
2021-03-09,South_Zone,46.5,0.0,32.4,7.5,9.2,0
2021-03-10,South_Zone,47.4,0.0,43.7,3.2,9.6,0
2021-03-11,South_Zone,43.7,0.0,46.2,6.5,9.6,0
2021-03-12,South_Zone,37.5,0.0,24.3,10.0,8.6,0
2021-03-13,South_Zone,32.8,0.0,57.7,7.2,9.7,1
2021-03-14,South_Zone,46.3,0.0,31.3,4.9,10.1,0
2021-03-15,South_Zone,41.4,2.4,39.8,7.6,9.8,0
2021-03-16,South_Zone,44.5,0.0,41.7,1.8,9.2,0
2021-03-17,South_Zone,44.3,0.0,49.2,3.5,9.2,0
2021-03-18,South_Zone,45.3,0.0,41.8,4.7,9.1,0
2021-03-19,South_Zone,43.8,0.0,32.7,8.4,9.2,0
2021-03-20,South_Zone,34.4,0.0,34.0,7.2,10.0,0
2021-03-21,South_Zone,42.2,0.0,33.6,7.6,8.9,0
2021-03-22,South_Zone,45.8,0.0,36.7,5.9,10.0,0
2021-03-23,South_Zone,42.0,0.0,27.4,3.6,9.2,0
2021-03-24,South_Zone,49.2,0.0,30.9,10.5,9.3,0
2021-03-25,South_Zone,49.0,0.0,35.2,3.9,10.0,0
2021-03-26,South_Zone,40.5,0.0,49.1,7.3,10.3,0
2021-03-27,South_Zone,26.1,0.0,37.6,5.7,8.8,0
2021-03-28,South_Zone,35.9,3.6,38.0,7.7,8.9,0
2021-03-29,South_Zone,51.4,0.0,45.9,4.2,9.5,0
2021-03-30,South_Zone,38.5,0.0,42.7,9.2,9.9,0
2021-03-31,South_Zone,32.1,0.0,37.7,10.1,10.4,0
2021-04-01,South_Zone,50.9,0.0,34.8,9.0,9.4,0
2021-04-02,South_Zone,42.7,0.0,39.3,6.5,10.6,0
2021-04-03,South_Zone,47.7,0.0,43.1,4.7,9.1,0
2021-04-04,South_Zone,43.1,0.0,43.0,14.5,9.3,0
2021-04-05,South_Zone,43.4,0.0,45.3,3.0,9.5,0
2021-04-06,South_Zone,40.3,0.6,55.3,8.6,9.4,0
2021-04-07,South_Zone,46.7,0.0,38.6,7.0,10.2,0
2021-04-08,South_Zone,56.8,0.0,34.1,5.8,7.6,0
2021-04-09,South_Zone,49.4,0.0,35.1,6.6,9.1,0
2021-04-10,South_Zone,36.9,0.0,31.8,4.5,10.0,0
2021-04-11,South_Zone,43.2,0.0,45.9,7.3,9.5,0
2021-04-12,South_Zone,52.0,0.0,30.6,7.0,9.9,0
2021-04-13,South_Zone,48.5,0.0,42.2,14.0,10.9,0
2021-04-14,South_Zone,38.1,0.0,46.2,9.2,9.8,0
2021-04-15,South_Zone,46.2,0.0,50.4,7.5,10.4,0
2021-04-16,South_Zone,45.4,0.9,47.9,7.7,11.1,0
2021-04-17,South_Zone,55.6,0.0,44.1,11.5,9.8,0
2021-04-18,South_Zone,42.7,0.1,29.2,3.1,9.2,0
2021-04-19,South_Zone,42.4,0.0,32.3,5.5,9.9,0
2021-04-20,South_Zone,43.9,0.0,31.4,1.0,10.0,0
2021-04-21,South_Zone,44.2,0.8,28.9,7.7,9.2,0
2021-04-22,South_Zone,36.0,0.0,44.3,8.5,9.4,0
2021-04-23,South_Zone,27.4,0.0,38.5,3.0,10.7,0
2021-04-24,South_Zone,43.1,0.0,31.7,10.3,9.1,0
2021-04-25,South_Zone,45.9,0.0,35.5,3.8,10.1,0
2021-04-26,South_Zone,41.3,0.5,35.2,5.0,9.6,0
2021-04-27,South_Zone,54.0,0.0,37.1,6.4,10.5,0
2021-04-28,South_Zone,46.0,0.0,30.6,10.8,8.7,0
2021-04-29,South_Zone,47.8,0.0,46.6,3.4,9.1,0
2021-04-30,South_Zone,45.4,2.5,35.2,6.9,9.9,0
2021-05-01,South_Zone,48.8,0.0,34.4,8.3,8.7,0
2021-05-02,South_Zone,41.6,0.0,48.2,7.7,9.8,0
2021-05-03,South_Zone,48.9,0.0,43.9,7.8,10.5,0
2021-05-04,South_Zone,43.5,0.0,37.5,8.3,8.4,0
2021-05-05,South_Zone,42.5,0.0,49.5,4.3,10.0,0
2021-05-06,South_Zone,49.2,0.0,28.2,11.1,9.9,0
2021-05-07,South_Zone,44.4,0.0,30.5,5.7,9.2,0
2021-05-08,South_Zone,41.8,0.0,50.2,5.3,9.2,0
2021-05-09,South_Zone,51.6,0.0,53.6,10.0,9.6,0
2021-05-10,South_Zone,39.3,0.0,45.2,4.1,9.2,0
2021-05-11,South_Zone,41.2,2.9,53.1,7.0,9.9,0
2021-05-12,South_Zone,45.0,1.2,57.8,3.8,9.7,0
2021-05-13,South_Zone,51.9,0.0,30.8,13.6,8.9,0
2021-05-14,South_Zone,41.4,0.0,43.6,12.9,9.9,0
2021-05-15,South_Zone,31.6,0.0,33.8,5.7,10.4,0
2021-05-16,South_Zone,49.1,0.0,29.7,7.6,9.4,0
2021-05-17,South_Zone,29.2,0.0,41.8,6.0,10.5,0
2021-05-18,South_Zone,48.7,0.0,47.3,5.0,10.6,0
2021-05-19,South_Zone,44.0,0.0,37.9,6.4,9.1,0
2021-05-20,South_Zone,45.1,0.0,50.8,5.9,9.9,0
2021-05-21,South_Zone,37.2,0.0,40.5,1.4,9.4,0
2021-05-22,South_Zone,35.2,0.0,35.9,6.8,8.6,0
2021-05-23,South_Zone,41.6,0.0,47.9,5.9,9.9,0
2021-05-24,South_Zone,46.0,5.1,30.2,6.9,8.6,0
2021-05-25,South_Zone,39.6,0.0,40.2,5.8,9.9,0
2021-05-26,South_Zone,46.3,0.0,30.8,4.9,8.3,0
2021-05-27,South_Zone,57.8,0.0,39.7,8.6,9.5,0
2021-05-28,South_Zone,44.9,0.0,47.9,7.6,8.7,0
2021-05-29,South_Zone,47.0,0.0,44.5,10.2,10.0,0
2021-05-30,South_Zone,45.2,0.0,47.0,7.5,9.4,0
2021-05-31,South_Zone,52.7,0.0,33.4,5.4,9.0,0
2021-06-01,South_Zone,94.2,0.0,24.7,15.9,6.2,0
2021-06-02,South_Zone,85.9,0.0,23.0,8.1,5.2,0
2021-06-03,South_Zone,92.0,0.0,35.8,20.3,5.7,0
2021-06-04,South_Zone,99.0,0.0,22.8,14.8,5.3,0
2021-06-05,South_Zone,89.8,5.8,25.6,20.6,5.8,0
2021-06-06,South_Zone,90.6,8.8,44.1,11.4,6.4,0
2021-06-07,South_Zone,89.1,0.0,36.9,10.6,6.2,0
2021-06-08,South_Zone,99.0,0.0,40.7,15.1,5.4,0
2021-06-09,South_Zone,97.2,20.2,33.3,15.1,6.4,0
2021-06-10,South_Zone,98.1,13.9,25.3,15.0,5.0,0
2021-06-11,South_Zone,95.8,85.4,38.2,14.6,5.2,1
2021-06-12,South_Zone,90.9,0.0,47.6,12.1,5.8,0
2021-06-13,South_Zone,94.5,5.1,32.8,9.5,6.3,0
2021-06-14,South_Zone,86.7,95.6,36.3,14.8,5.0,1
2021-06-15,South_Zone,83.5,14.1,26.0,10.2,6.1,0
2021-06-16,South_Zone,95.2,59.1,26.0,9.9,5.5,0
2021-06-17,South_Zone,97.9,0.0,22.8,12.9,5.1,0
2021-06-18,South_Zone,99.0,8.4,22.9,15.3,6.1,0
2021-06-19,South_Zone,99.0,61.7,26.2,20.0,5.1,1
2021-06-20,South_Zone,99.0,115.7,25.0,16.9,6.9,1
2021-06-21,South_Zone,88.9,0.0,30.3,18.3,5.5,0
2021-06-22,South_Zone,89.0,10.5,48.9,16.0,5.9,0
2021-06-23,South_Zone,96.3,19.2,31.1,15.1,6.5,0
2021-06-24,South_Zone,99.0,5.5,46.6,21.5,5.9,0
2021-06-25,South_Zone,99.0,0.0,22.2,10.0,6.1,0
2021-06-26,South_Zone,96.3,0.0,52.7,12.8,4.7,0
2021-06-27,South_Zone,90.8,11.8,36.2,13.0,5.4,0
2021-06-28,South_Zone,90.9,22.8,24.5,16.7,5.7,0
2021-06-29,South_Zone,99.0,0.0,23.7,11.1,6.1,0
2021-06-30,South_Zone,89.2,41.1,25.5,16.3,6.0,0
2021-07-01,South_Zone,95.4,24.1,22.3,15.7,5.8,0
2021-07-02,South_Zone,94.8,0.0,24.4,16.4,6.1,0
2021-07-03,South_Zone,99.0,0.0,42.0,16.4,6.0,0
2021-07-04,South_Zone,89.4,10.8,46.1,18.6,4.5,0
2021-07-05,South_Zone,81.7,0.0,29.4,13.9,6.5,0
2021-07-06,South_Zone,93.5,221.3,49.3,15.6,5.3,1
2021-07-07,South_Zone,91.9,9.6,24.4,11.8,5.7,0
2021-07-08,South_Zone,90.4,39.5,54.2,11.1,6.0,0
2021-07-09,South_Zone,98.8,2.8,18.0,19.3,5.2,0
2021-07-10,South_Zone,92.6,44.6,30.1,11.6,4.9,0
2021-07-11,South_Zone,97.6,7.6,32.3,15.9,4.4,0
2021-07-12,South_Zone,86.5,0.0,26.4,15.6,5.0,0
2021-07-13,South_Zone,91.5,18.6,26.5,17.5,6.1,0
2021-07-14,South_Zone,96.1,0.0,37.9,9.0,4.8,0
2021-07-15,South_Zone,90.8,15.8,30.5,16.7,5.1,0
2021-07-16,South_Zone,87.4,31.5,24.3,13.8,5.7,0
2021-07-17,South_Zone,99.0,57.1,21.7,12.2,4.7,0
2021-07-18,South_Zone,99.0,5.1,25.3,13.2,5.2,0
2021-07-19,South_Zone,95.3,16.3,24.1,17.1,5.5,0
2021-07-20,South_Zone,85.0,0.7,25.3,16.2,5.7,0
2021-07-21,South_Zone,95.9,23.8,39.8,13.6,5.1,0
2021-07-22,South_Zone,84.2,4.4,36.0,10.6,5.8,0
2021-07-23,South_Zone,94.6,19.9,35.3,10.8,5.9,0
2021-07-24,South_Zone,89.4,24.8,30.4,16.3,4.8,0
2021-07-25,South_Zone,88.4,1.1,26.4,10.2,5.7,0
2021-07-26,South_Zone,90.8,29.0,34.9,13.6,5.2,0
2021-07-27,South_Zone,91.6,54.6,38.2,22.0,5.8,0
2021-07-28,South_Zone,89.0,36.1,38.9,15.4,6.2,0
2021-07-29,South_Zone,97.3,5.2,26.0,16.2,5.4,0
2021-07-30,South_Zone,91.6,0.0,30.6,10.8,6.1,0
2021-07-31,South_Zone,97.6,0.0,38.6,10.3,6.2,0
2021-08-01,South_Zone,92.1,16.6,50.5,16.4,6.4,0
2021-08-02,South_Zone,90.0,2.5,32.5,13.2,5.9,0
2021-08-03,South_Zone,90.1,6.7,25.9,17.5,6.2,0
2021-08-04,South_Zone,83.5,14.9,40.4,14.4,6.0,0
2021-08-05,South_Zone,95.9,24.5,26.0,24.7,4.5,0
2021-08-06,South_Zone,91.5,9.6,33.4,12.6,5.2,0
2021-08-07,South_Zone,78.5,0.0,46.6,15.2,5.8,0
2021-08-08,South_Zone,90.6,87.7,33.5,11.6,5.6,1
2021-08-09,South_Zone,85.2,29.2,54.4,17.4,6.2,0
2021-08-10,South_Zone,99.0,0.0,51.0,15.6,5.3,0
2021-08-11,South_Zone,85.8,6.5,26.2,11.4,6.8,0
2021-08-12,South_Zone,81.7,11.0,58.6,13.3,5.9,0
2021-08-13,South_Zone,98.7,0.4,35.7,18.4,5.7,0
2021-08-14,South_Zone,99.0,5.9,26.0,18.1,5.1,0
2021-08-15,South_Zone,89.4,0.0,34.3,10.1,5.1,0
2021-08-16,South_Zone,87.9,23.9,46.3,12.9,5.8,0
2021-08-17,South_Zone,99.0,8.4,23.3,19.8,5.4,0
2021-08-18,South_Zone,81.1,16.6,34.1,13.8,5.6,0
2021-08-19,South_Zone,85.3,20.1,25.6,14.9,6.5,0
2021-08-20,South_Zone,89.6,9.0,47.4,17.4,5.8,0
2021-08-21,South_Zone,98.4,31.0,54.8,10.3,5.8,0
2021-08-22,South_Zone,90.4,23.4,37.2,11.5,6.2,0
2021-08-23,South_Zone,92.3,11.6,42.7,13.3,5.7,0
2021-08-24,South_Zone,97.5,0.0,44.2,17.9,6.1,0
2021-08-25,South_Zone,99.0,0.0,26.1,17.4,4.8,0
2021-08-26,South_Zone,87.6,0.0,50.4,16.5,5.1,0
2021-08-27,South_Zone,94.4,8.3,25.9,13.9,5.6,0
2021-08-28,South_Zone,99.0,0.0,41.6,17.7,5.6,0
2021-08-29,South_Zone,84.3,0.0,39.3,13.8,5.3,0
2021-08-30,South_Zone,99.0,65.5,24.5,16.0,5.5,1
2021-08-31,South_Zone,87.5,15.9,36.5,17.0,5.8,0
2021-09-01,South_Zone,73.9,0.0,21.1,11.4,5.9,0
2021-09-02,South_Zone,68.6,0.0,28.7,6.1,6.3,0
2021-09-03,South_Zone,68.8,0.0,20.7,5.2,6.4,0
2021-09-04,South_Zone,66.9,0.0,23.7,10.2,5.8,0
2021-09-05,South_Zone,74.5,0.0,21.5,10.4,6.0,0
2021-09-06,South_Zone,77.4,0.0,22.6,4.7,6.7,0
2021-09-07,South_Zone,72.9,3.2,20.7,3.0,6.3,0
2021-09-08,South_Zone,72.1,0.0,23.8,10.0,6.2,0
2021-09-09,South_Zone,77.4,0.0,19.1,1.4,5.7,0
2021-09-10,South_Zone,63.0,0.0,33.9,1.2,6.2,0
2021-09-11,South_Zone,73.8,0.0,26.5,5.5,6.5,0
2021-09-12,South_Zone,74.1,0.0,26.6,6.3,7.8,0
2021-09-13,South_Zone,83.6,0.0,25.7,2.8,6.9,0
2021-09-14,South_Zone,68.6,0.0,25.9,6.7,5.7,0
2021-09-15,South_Zone,72.4,3.7,18.9,6.8,6.6,0
2021-09-16,South_Zone,75.9,0.0,23.2,4.6,6.0,0
2021-09-17,South_Zone,77.7,0.0,20.7,12.1,6.3,0
2021-09-18,South_Zone,69.8,0.0,22.5,7.3,6.0,0
2021-09-19,South_Zone,71.1,0.0,21.5,9.4,7.5,0
2021-09-20,South_Zone,73.9,0.0,24.7,1.6,5.8,0
2021-09-21,South_Zone,67.6,0.0,23.8,1.6,6.6,0
2021-09-22,South_Zone,68.2,0.0,26.3,7.4,6.2,0
2021-09-23,South_Zone,74.2,0.0,20.4,11.6,6.7,0
2021-09-24,South_Zone,76.3,0.0,24.4,3.0,6.6,0
2021-09-25,South_Zone,69.1,0.0,23.2,6.4,7.2,0
2021-09-26,South_Zone,60.8,0.0,26.6,2.3,7.0,0
2021-09-27,South_Zone,58.6,0.0,32.0,3.8,6.3,0
2021-09-28,South_Zone,65.7,0.0,23.3,6.6,8.2,0
2021-09-29,South_Zone,64.2,0.0,25.4,4.5,6.9,0
2021-09-30,South_Zone,70.5,0.0,24.5,2.1,6.1,0
2021-10-01,South_Zone,67.5,0.5,20.9,2.0,6.4,0
2021-10-02,South_Zone,65.4,0.0,31.0,1.0,7.1,0
2021-10-03,South_Zone,66.9,0.0,25.3,7.4,6.9,0
2021-10-04,South_Zone,68.9,0.1,24.8,7.8,6.8,0
2021-10-05,South_Zone,78.3,0.0,23.8,7.8,7.0,0
2021-10-06,South_Zone,75.6,0.7,22.8,3.3,6.9,0
2021-10-07,South_Zone,74.2,0.0,19.8,9.0,5.7,0
2021-10-08,South_Zone,67.4,0.0,29.0,8.1,7.9,0
2021-10-09,South_Zone,73.3,0.0,17.5,6.0,7.3,0
2021-10-10,South_Zone,74.3,0.0,22.2,5.5,6.8,0
2021-10-11,South_Zone,74.6,0.0,23.8,4.1,6.5,0
2021-10-12,South_Zone,67.9,0.0,22.6,6.6,6.4,0
2021-10-13,South_Zone,70.9,0.0,25.5,10.9,6.3,0
2021-10-14,South_Zone,64.8,0.0,18.4,9.4,6.1,0
2021-10-15,South_Zone,72.1,0.0,25.0,5.2,5.2,0
2021-10-16,South_Zone,79.9,0.0,16.5,7.6,7.0,0
2021-10-17,South_Zone,69.9,0.0,24.5,2.7,7.2,0
2021-10-18,South_Zone,81.3,0.3,23.0,8.2,5.4,0
2021-10-19,South_Zone,66.7,4.5,24.8,3.5,7.0,0
2021-10-20,South_Zone,73.8,1.1,22.2,8.1,6.4,0
2021-10-21,South_Zone,75.4,0.0,17.4,14.9,6.0,0
2021-10-22,South_Zone,70.3,0.0,25.3,4.3,6.8,0
2021-10-23,South_Zone,71.9,0.0,22.6,14.8,5.3,0
2021-10-24,South_Zone,69.0,0.0,33.0,7.5,6.7,0
2021-10-25,South_Zone,76.1,0.0,23.5,3.8,6.5,0
2021-10-26,South_Zone,77.9,0.4,25.0,3.6,6.5,0
2021-10-27,South_Zone,73.7,0.0,20.4,13.1,5.4,0
2021-10-28,South_Zone,78.4,1.5,19.5,7.5,6.5,0
2021-10-29,South_Zone,67.4,0.0,25.1,4.3,7.1,0
2021-10-30,South_Zone,75.0,0.0,24.7,5.4,6.7,0
2021-10-31,South_Zone,65.2,0.0,30.7,7.3,6.5,0
2021-11-01,South_Zone,78.4,0.0,21.8,6.0,8.0,0
2021-11-02,South_Zone,83.2,0.0,23.1,7.0,5.9,0
2021-11-03,South_Zone,68.8,0.0,29.8,11.3,7.1,0
2021-11-04,South_Zone,59.3,0.0,26.2,2.6,6.7,0
2021-11-05,South_Zone,69.0,0.0,23.8,7.9,7.6,0
2021-11-06,South_Zone,76.6,0.0,26.0,5.8,6.8,0
2021-11-07,South_Zone,74.5,1.1,23.7,4.5,6.8,0
2021-11-08,South_Zone,70.5,2.9,30.5,9.2,6.9,0
2021-11-09,South_Zone,76.9,1.7,23.6,1.6,5.8,0
2021-11-10,South_Zone,73.9,0.0,24.2,1.0,5.9,0
2021-11-11,South_Zone,79.0,0.0,21.8,6.7,6.2,0
2021-11-12,South_Zone,75.4,0.0,25.3,5.6,7.1,0
2021-11-13,South_Zone,78.4,0.0,25.4,1.9,6.7,0
2021-11-14,South_Zone,74.0,0.0,23.0,1.0,6.3,0
2021-11-15,South_Zone,75.4,2.0,25.2,11.8,7.3,0
2021-11-16,South_Zone,71.6,0.0,21.5,7.4,5.1,0
2021-11-17,South_Zone,66.7,0.0,28.7,6.1,5.8,0
2021-11-18,South_Zone,80.8,0.0,22.9,12.6,4.9,0
2021-11-19,South_Zone,72.9,0.0,23.6,9.1,7.2,0
2021-11-20,South_Zone,75.4,0.0,24.3,11.3,6.4,0
2021-11-21,South_Zone,72.1,0.0,24.2,2.5,7.0,0
2021-11-22,South_Zone,69.9,0.0,22.0,2.3,6.3,0
2021-11-23,South_Zone,74.8,0.0,18.8,7.9,6.8,0
2021-11-24,South_Zone,81.9,0.0,18.8,7.2,6.1,0
2021-11-25,South_Zone,73.5,0.0,25.4,9.7,6.8,0
2021-11-26,South_Zone,64.2,0.0,22.1,1.1,6.5,0
2021-11-27,South_Zone,69.7,0.0,25.3,8.1,6.7,0
2021-11-28,South_Zone,79.4,0.0,25.9,9.0,7.6,0
2021-11-29,South_Zone,70.7,0.0,23.7,8.8,5.5,0
2021-11-30,South_Zone,61.4,0.0,26.0,4.8,6.5,0
2021-12-01,South_Zone,93.7,0.0,6.3,7.6,3.2,0
